comarca,data_lectura,temp,precip,hume,temp_anterior,precip_anterior,hume_anterior
Vallès Oriental,2010-01-16,7.085416666666667,1.4,74.95833333333333,7.202083333333333,0.0,73.92708333333333
Vallès Oriental,2010-01-17,8.492708333333333,2.5,90.42708333333331,7.085416666666667,1.4,74.95833333333333
Vallès Oriental,2010-01-18,8.361458333333333,5.0,94.85416666666669,8.492708333333333,2.5,90.42708333333331
Vallès Oriental,2010-01-19,7.940625,6.5,95.58333333333331,8.361458333333333,5.0,94.85416666666669
Vallès Oriental,2010-01-20,8.220833333333333,1.0,91.54166666666669,7.940625,6.5,95.58333333333331
Vallès Oriental,2010-01-21,6.629166666666666,0.3,80.79166666666667,8.220833333333333,1.0,91.54166666666669
Vallès Oriental,2010-01-22,6.359375,0.1,76.29166666666667,6.629166666666666,0.3,80.79166666666667
Vallès Oriental,2010-01-23,5.666666666666667,0.2,83.47916666666667,6.359375,0.1,76.29166666666667
Vallès Oriental,2010-01-24,8.172916666666667,4.5,83.625,5.666666666666667,0.2,83.47916666666667
Vallès Oriental,2010-01-25,5.8125,20.1,90.29166666666669,8.172916666666667,4.5,83.625
Vallès Oriental,2010-01-26,4.886458333333334,0.1,72.45833333333333,5.8125,20.1,90.29166666666669
Vallès Oriental,2010-01-27,3.2385416666666664,0.5,77.28125,4.886458333333334,0.1,72.45833333333333
Vallès Oriental,2010-01-28,3.1447916666666664,0.2,66.04166666666667,3.2385416666666664,0.5,77.28125
Vallès Oriental,2010-01-29,4.227083333333334,0.0,77.6875,3.1447916666666664,0.2,66.04166666666667
Vallès Oriental,2010-01-30,5.991666666666667,0.0,65.64583333333333,4.227083333333334,0.0,77.6875
Vallès Oriental,2010-01-31,2.7854166666666664,5.0,85.25,5.991666666666667,0.0,65.64583333333333
Vallès Oriental,2010-02-01,3.325,0.5,78.0625,2.7854166666666664,5.0,85.25
Vallès Oriental,2010-02-02,3.171875,0.0,80.77083333333333,3.325,0.5,78.0625
Vallès Oriental,2010-02-03,5.064583333333333,0.2,70.02083333333333,3.171875,0.0,80.77083333333333
Vallès Oriental,2010-02-04,5.996875,31.5,84.76041666666667,5.064583333333333,0.2,70.02083333333333
Vallès Oriental,2010-02-05,8.941666666666666,0.4,75.45833333333333,5.996875,31.5,84.76041666666667
Vallès Oriental,2010-02-06,7.640625,0.2,67.84375,8.941666666666666,0.4,75.45833333333333
Vallès Oriental,2010-02-07,6.8812500000000005,0.0,71.27083333333333,7.640625,0.2,67.84375
Vallès Oriental,2010-02-08,6.228125,82.5,89.85416666666667,6.8812500000000005,0.0,71.27083333333333
Vallès Oriental,2010-02-09,5.4,59.0,91.85416666666669,6.228125,82.5,89.85416666666667
Vallès Oriental,2010-02-10,2.8052083333333333,0.2,78.27083333333333,5.4,59.0,91.85416666666669
Vallès Oriental,2010-02-11,-0.640625,0.1,48.927083333333336,2.8052083333333333,0.2,78.27083333333333
Vallès Oriental,2010-02-12,-0.1520833333333333,0.0,57.989583333333336,-0.640625,0.1,48.927083333333336
Vallès Oriental,2010-02-13,1.1520833333333331,0.1,81.64583333333333,-0.1520833333333333,0.0,57.989583333333336
Vallès Oriental,2010-02-14,1.275,0.2,72.09375,1.1520833333333331,0.1,81.64583333333333
Vallès Oriental,2010-02-15,1.6677083333333331,22.2,84.5625,1.275,0.2,72.09375
Vallès Oriental,2010-02-16,7.060416666666666,16.3,87.625,1.6677083333333331,22.2,84.5625
Vallès Oriental,2010-02-17,8.334375,1.7000000000000002,91.36458333333331,7.060416666666666,16.3,87.625
Vallès Oriental,2010-02-18,8.313541666666667,36.2,81.11458333333333,8.334375,1.7000000000000002,91.36458333333331
Vallès Oriental,2010-02-19,7.088541666666667,108.0,86.3125,8.313541666666667,36.2,81.11458333333333
Vallès Oriental,2010-02-20,5.017708333333333,0.3,73.09375,7.088541666666667,108.0,86.3125
Vallès Oriental,2010-02-21,4.372916666666667,10.1,81.6875,5.017708333333333,0.3,73.09375
Vallès Oriental,2010-02-22,7.758333333333333,0.4,83.25,4.372916666666667,10.1,81.6875
Vallès Oriental,2010-02-23,10.889583333333334,0.0,66.55208333333333,7.758333333333333,0.4,83.25
Vallès Oriental,2010-02-24,11.294791666666669,0.0,55.88541666666666,10.889583333333334,0.0,66.55208333333333
Vallès Oriental,2010-02-25,11.357291666666669,0.0,64.76041666666667,11.294791666666669,0.0,55.88541666666666
Vallès Oriental,2010-02-26,11.251041666666666,0.0,55.052083333333336,11.357291666666669,0.0,64.76041666666667
Vallès Oriental,2010-02-27,8.65,0.7000000000000001,80.55208333333333,11.251041666666666,0.0,55.052083333333336
Vallès Oriental,2010-02-28,11.289583333333333,0.0,63.91666666666666,8.65,0.7000000000000001,80.55208333333333
Vallès Oriental,2010-03-01,9.266666666666667,0.0,64.90625,11.289583333333333,0.0,63.91666666666666
Vallès Oriental,2010-03-02,9.267708333333331,6.4,63.864583333333336,9.266666666666667,0.0,64.90625
Vallès Oriental,2010-03-03,7.701041666666666,39.4,81.41666666666667,9.267708333333331,6.4,63.864583333333336
Vallès Oriental,2010-03-04,8.71875,0.9,83.98958333333333,7.701041666666666,39.4,81.41666666666667
Vallès Oriental,2010-03-05,7.073958333333334,29.3,76.29166666666667,8.71875,0.9,83.98958333333333
Vallès Oriental,2010-03-06,5.4593750000000005,0.0,44.9375,7.073958333333334,29.3,76.29166666666667
Vallès Oriental,2010-03-07,3.298958333333333,23.8,75.60416666666667,5.4593750000000005,0.0,44.9375
Vallès Oriental,2010-03-08,0.7437499999999999,130.6,91.3125,3.298958333333333,23.8,75.60416666666667
Vallès Oriental,2010-03-09,2.0635416666666666,0.0,65.71875,0.7437499999999999,130.6,91.3125
Vallès Oriental,2010-03-10,0.0333333333333333,0.1,61.63541666666666,2.0635416666666666,0.0,65.71875
Vallès Oriental,2010-03-11,1.04375,0.1,72.3125,0.0333333333333333,0.1,61.63541666666666
Vallès Oriental,2010-03-12,2.1802083333333333,0.5,83.63541666666667,1.04375,0.1,72.3125
Vallès Oriental,2010-03-13,4.0843750000000005,0.1,69.8125,2.1802083333333333,0.5,83.63541666666667
Vallès Oriental,2010-03-14,5.767708333333334,0.3,61.63541666666666,4.0843750000000005,0.1,69.8125
Vallès Oriental,2010-03-15,5.4437500000000005,0.0,70.36458333333333,5.767708333333334,0.3,61.63541666666666
Vallès Oriental,2010-03-16,7.278125,0.0,68.64583333333333,5.4437500000000005,0.0,70.36458333333333
Vallès Oriental,2010-03-17,7.947916666666667,0.1,64.75,7.278125,0.0,68.64583333333333
Vallès Oriental,2010-03-18,8.5875,0.1,63.614583333333336,7.947916666666667,0.1,64.75
Vallès Oriental,2010-03-19,10.773958333333333,0.0,74.04166666666667,8.5875,0.1,63.614583333333336
Vallès Oriental,2010-03-20,14.190625,0.0,68.75,10.773958333333333,0.0,74.04166666666667
Vallès Oriental,2010-03-21,12.540625,19.7,77.89583333333333,14.190625,0.0,68.75
Vallès Oriental,2010-03-22,11.70625,34.5,93.21875,12.540625,19.7,77.89583333333333
Vallès Oriental,2010-03-23,12.679166666666667,0.2,83.78125,11.70625,34.5,93.21875
Vallès Oriental,2010-03-24,10.804166666666667,0.2,86.41666666666667,12.679166666666667,0.2,83.78125
Vallès Oriental,2010-03-25,11.14375,1.5,88.875,10.804166666666667,0.2,86.41666666666667
Vallès Oriental,2010-03-26,12.5375,0.0,53.614583333333336,11.14375,1.5,88.875
Vallès Oriental,2010-03-27,12.195833333333333,0.0,51.57291666666666,12.5375,0.0,53.614583333333336
Vallès Oriental,2010-03-28,11.352083333333333,0.0,69.58333333333333,12.195833333333333,0.0,51.57291666666666
Vallès Oriental,2010-03-29,10.241666666666667,0.0,73.76041666666667,11.352083333333333,0.0,69.58333333333333
Vallès Oriental,2010-03-30,11.390625,6.0,61.5,10.241666666666667,0.0,73.76041666666667
Vallès Oriental,2010-03-31,10.690625,0.0,60.26041666666666,11.390625,6.0,61.5
Vallès Oriental,2010-04-01,8.430208333333333,28.7,79.41666666666667,10.690625,0.0,60.26041666666666
Vallès Oriental,2010-04-02,9.74375,0.1,68.42708333333333,8.430208333333333,28.7,79.41666666666667
Vallès Oriental,2010-04-03,10.226041666666667,0.0,73.29166666666667,9.74375,0.1,68.42708333333333
Vallès Oriental,2010-04-04,8.620833333333334,55.8,84.77083333333333,10.226041666666667,0.0,73.29166666666667
Vallès Oriental,2010-04-05,8.710416666666667,0.3,81.48958333333333,8.620833333333334,55.8,84.77083333333333
Vallès Oriental,2010-04-06,10.9,0.2,62.802083333333336,8.710416666666667,0.3,81.48958333333333
Vallès Oriental,2010-04-07,10.021875,6.0,73.97916666666667,10.9,0.2,62.802083333333336
Vallès Oriental,2010-04-08,9.495833333333334,0.2,79.48958333333333,10.021875,6.0,73.97916666666667
Vallès Oriental,2010-04-09,12.3,0.0,64.22916666666667,9.495833333333334,0.2,79.48958333333333
Vallès Oriental,2010-04-10,12.378125,0.2,63.28125,12.3,0.0,64.22916666666667
Vallès Oriental,2010-04-11,13.288541666666667,0.0,55.32291666666666,12.378125,0.2,63.28125
Vallès Oriental,2010-04-12,8.581249999999999,22.6,84.8125,13.288541666666667,0.0,55.32291666666666
Vallès Oriental,2010-04-13,7.871875,0.0,84.01041666666667,8.581249999999999,22.6,84.8125
Vallès Oriental,2010-04-14,8.635416666666666,0.5,73.08333333333333,7.871875,0.0,84.01041666666667
Vallès Oriental,2010-04-15,9.720833333333331,1.3,71.125,8.635416666666666,0.5,73.08333333333333
Vallès Oriental,2010-04-16,10.882291666666667,0.3,72.44791666666667,9.720833333333331,1.3,71.125
Vallès Oriental,2010-04-17,10.75,0.1,65.125,10.882291666666667,0.3,72.44791666666667
Vallès Oriental,2010-04-18,10.855208333333332,0.4,71.61458333333333,10.75,0.1,65.125
Vallès Oriental,2010-04-19,12.430208333333333,12.2,76.75,10.855208333333332,0.4,71.61458333333333
Vallès Oriental,2010-04-20,13.869791666666666,0.2,67.54166666666667,12.430208333333333,12.2,76.75
Vallès Oriental,2010-04-21,15.063541666666666,0.0,63.927083333333336,13.869791666666666,0.2,67.54166666666667
Vallès Oriental,2010-04-22,13.014583333333334,1.8,69.35416666666667,15.063541666666666,0.0,63.927083333333336
Vallès Oriental,2010-04-23,13.177083333333334,5.0,76.875,13.014583333333334,1.8,69.35416666666667
Vallès Oriental,2010-04-24,14.976041666666667,0.0,69.21875,13.177083333333334,5.0,76.875
Vallès Oriental,2010-04-25,16.626041666666666,0.0,67.16666666666667,14.976041666666667,0.0,69.21875
Vallès Oriental,2010-04-26,17.118750000000002,12.6,64.54166666666667,16.626041666666666,0.0,67.16666666666667
Vallès Oriental,2010-04-27,16.467708333333334,0.1,61.28125,17.118750000000002,12.6,64.54166666666667
Vallès Oriental,2010-04-28,16.041666666666668,0.0,57.51041666666666,16.467708333333334,0.1,61.28125
Vallès Oriental,2010-04-29,15.742708333333333,0.0,62.44791666666666,16.041666666666668,0.0,57.51041666666666
Vallès Oriental,2010-04-30,15.404166666666669,0.7,65.58333333333333,15.742708333333333,0.0,62.44791666666666
Vallès Oriental,2010-05-01,14.31875,18.1,80.85416666666667,15.404166666666669,0.7,65.58333333333333
Vallès Oriental,2010-05-02,14.18125,54.5,82.14583333333333,14.31875,18.1,80.85416666666667
Vallès Oriental,2010-05-03,8.447916666666666,219.3,91.85416666666669,14.18125,54.5,82.14583333333333
Vallès Oriental,2010-05-04,7.1156250000000005,80.9,88.5625,8.447916666666666,219.3,91.85416666666669
Vallès Oriental,2010-05-05,9.60625,9.4,77.625,7.1156250000000005,80.9,88.5625
Vallès Oriental,2010-05-06,9.653125,0.7,81.91666666666667,9.60625,9.4,77.625
Vallès Oriental,2010-05-07,11.046875,2.0,78.66666666666667,9.653125,0.7,81.91666666666667
Vallès Oriental,2010-05-08,13.290625,32.9,79.69791666666667,11.046875,2.0,78.66666666666667
Vallès Oriental,2010-05-09,13.21875,14.1,81.84375,13.290625,32.9,79.69791666666667
Vallès Oriental,2010-05-10,15.144791666666668,0.2,72.08333333333333,13.21875,14.1,81.84375
Vallès Oriental,2010-05-11,15.205208333333331,0.0,67.04166666666667,15.144791666666668,0.2,72.08333333333333
Vallès Oriental,2010-05-12,12.417708333333332,36.8,86.04166666666667,15.205208333333331,0.0,67.04166666666667
Vallès Oriental,2010-05-13,11.004166666666668,75.8,86.85416666666667,12.417708333333332,36.8,86.04166666666667
Vallès Oriental,2010-05-14,8.926041666666666,19.4,88.4375,11.004166666666668,75.8,86.85416666666667
Vallès Oriental,2010-05-15,10.430208333333333,1.3,73.20833333333333,8.926041666666666,19.4,88.4375
Vallès Oriental,2010-05-16,11.527083333333332,0.1,66.40625,10.430208333333333,1.3,73.20833333333333
Vallès Oriental,2010-05-17,12.297916666666666,0.0,71.44791666666667,11.527083333333332,0.1,66.40625
Vallès Oriental,2010-05-18,14.792708333333332,0.0,67.30208333333333,12.297916666666666,0.0,71.44791666666667
Vallès Oriental,2010-05-19,14.835416666666667,0.0,64.54166666666667,14.792708333333332,0.0,67.30208333333333
Vallès Oriental,2010-05-20,15.303125,0.0,66.42708333333333,14.835416666666667,0.0,64.54166666666667
Vallès Oriental,2010-05-21,17.304166666666667,0.0,64.32291666666667,15.303125,0.0,66.42708333333333
Vallès Oriental,2010-05-22,16.539583333333333,2.4,66.95833333333333,17.304166666666667,0.0,64.32291666666667
Vallès Oriental,2010-05-23,17.010416666666668,0.0,61.38541666666666,16.539583333333333,2.4,66.95833333333333
Vallès Oriental,2010-05-24,17.890625,0.0,51.78125,17.010416666666668,0.0,61.38541666666666
Vallès Oriental,2010-05-25,17.579166666666666,0.0,54.65625,17.890625,0.0,51.78125
Vallès Oriental,2010-05-26,18.428125,0.0,61.427083333333336,17.579166666666666,0.0,54.65625
Vallès Oriental,2010-05-27,17.573958333333334,0.0,65.92708333333333,18.428125,0.0,61.427083333333336
Vallès Oriental,2010-05-28,16.032291666666666,32.5,79.29166666666667,17.573958333333334,0.0,65.92708333333333
Vallès Oriental,2010-05-29,17.443749999999998,0.0,72.875,16.032291666666666,32.5,79.29166666666667
Vallès Oriental,2010-05-30,18.69375,0.0,67.90625,17.443749999999998,0.0,72.875
Vallès Oriental,2010-05-31,20.016666666666666,0.0,63.552083333333336,18.69375,0.0,67.90625
Vallès Oriental,2010-06-01,17.959374999999998,0.0,76.125,20.016666666666666,0.0,63.552083333333336
Vallès Oriental,2010-06-02,18.05625,0.0,79.53125,17.959374999999998,0.0,76.125
Vallès Oriental,2010-06-03,19.03020833333333,0.0,71.13541666666667,18.05625,0.0,79.53125
Vallès Oriental,2010-06-04,20.523958333333333,0.0,59.54166666666666,19.03020833333333,0.0,71.13541666666667
Vallès Oriental,2010-06-05,21.91145833333333,0.0,55.125,20.523958333333333,0.0,59.54166666666666
Vallès Oriental,2010-06-06,17.945833333333333,14.2,74.27083333333333,21.91145833333333,0.0,55.125
Vallès Oriental,2010-06-07,18.53333333333333,0.1,79.40625,17.945833333333333,14.2,74.27083333333333
Vallès Oriental,2010-06-08,19.438541666666666,0.0,74.53125,18.53333333333333,0.1,79.40625
Vallès Oriental,2010-06-09,17.575,31.3,89.52083333333333,19.438541666666666,0.0,74.53125
Vallès Oriental,2010-06-10,18.20208333333333,19.2,82.83333333333333,17.575,31.3,89.52083333333333
Vallès Oriental,2010-06-11,15.948958333333332,25.7,83.8125,18.20208333333333,19.2,82.83333333333333
Vallès Oriental,2010-06-12,17.409375,0.1,70.23958333333333,15.948958333333332,25.7,83.8125
Vallès Oriental,2010-06-13,18.464583333333334,0.4,67.6875,17.409375,0.1,70.23958333333333
Vallès Oriental,2010-06-14,16.85625,22.6,72.94791666666667,18.464583333333334,0.4,67.6875
Vallès Oriental,2010-06-15,15.745833333333332,8.5,78.30208333333333,16.85625,22.6,72.94791666666667
Vallès Oriental,2010-06-16,16.414583333333333,0.4,63.8125,15.745833333333332,8.5,78.30208333333333
Vallès Oriental,2010-06-17,16.320833333333333,0.0,72.5625,16.414583333333333,0.4,63.8125
Vallès Oriental,2010-06-18,18.3625,14.3,67.19791666666667,16.320833333333333,0.0,72.5625
Vallès Oriental,2010-06-19,16.991666666666667,8.5,78.15625,18.3625,14.3,67.19791666666667
Vallès Oriental,2010-06-20,15.980208333333332,0.1,70.86458333333333,16.991666666666667,8.5,78.15625
Vallès Oriental,2010-06-21,15.825,0.1,60.34375,15.980208333333332,0.1,70.86458333333333
Vallès Oriental,2010-06-22,16.245833333333334,0.0,71.21875,15.825,0.1,60.34375
Vallès Oriental,2010-06-23,18.471875,0.0,73.38541666666667,16.245833333333334,0.0,71.21875
Vallès Oriental,2010-06-24,20.353125,0.0,58.15625,18.471875,0.0,73.38541666666667
Vallès Oriental,2010-06-25,21.60729166666667,0.0,50.208333333333336,20.353125,0.0,58.15625
Vallès Oriental,2010-06-26,22.651041666666668,0.0,47.79166666666666,21.60729166666667,0.0,50.208333333333336
Vallès Oriental,2010-06-27,23.26770833333333,0.0,50.5,22.651041666666668,0.0,47.79166666666666
Vallès Oriental,2010-06-28,23.078125,2.6,55.63541666666666,23.26770833333333,0.0,50.5
Vallès Oriental,2010-06-29,23.398958333333336,0.8,57.16666666666666,23.078125,2.6,55.63541666666666
Vallès Oriental,2010-06-30,23.775,0.0,57.552083333333336,23.398958333333336,0.8,57.16666666666666
Vallès Oriental,2010-07-01,24.725,0.0,52.1875,23.775,0.0,57.552083333333336
Vallès Oriental,2010-07-02,23.819791666666664,0.0,52.57291666666666,24.725,0.0,52.1875
Vallès Oriental,2010-07-03,23.62291666666667,0.0,60.239583333333336,23.819791666666664,0.0,52.57291666666666
Vallès Oriental,2010-07-04,22.971875,18.2,66.40625,23.62291666666667,0.0,60.239583333333336
Vallès Oriental,2010-07-05,23.860416666666666,0.0,63.79166666666666,22.971875,18.2,66.40625
Vallès Oriental,2010-07-06,23.35729166666667,0.0,69.17708333333333,23.860416666666666,0.0,63.79166666666666
Vallès Oriental,2010-07-07,24.15833333333333,0.0,67.40625,23.35729166666667,0.0,69.17708333333333
Vallès Oriental,2010-07-08,25.726041666666664,0.0,60.083333333333336,24.15833333333333,0.0,67.40625
Vallès Oriental,2010-07-09,25.222916666666663,0.0,59.59375,25.726041666666664,0.0,60.083333333333336
Vallès Oriental,2010-07-10,25.08125,0.0,59.739583333333336,25.222916666666663,0.0,59.59375
Vallès Oriental,2010-07-11,26.025,0.0,49.90625,25.08125,0.0,59.739583333333336
Vallès Oriental,2010-07-12,26.757291666666664,0.0,44.07291666666666,26.025,0.0,49.90625
Vallès Oriental,2010-07-13,25.06145833333333,0.0,51.8125,26.757291666666664,0.0,44.07291666666666
Vallès Oriental,2010-07-14,24.847916666666663,0.0,62.09375,25.06145833333333,0.0,51.8125
Vallès Oriental,2010-07-15,23.469791666666666,0.0,69.10416666666667,24.847916666666663,0.0,62.09375
Vallès Oriental,2010-07-16,24.634375,0.0,62.0625,23.469791666666666,0.0,69.10416666666667
Vallès Oriental,2010-07-17,25.12291666666667,0.0,63.458333333333336,24.634375,0.0,62.0625
Vallès Oriental,2010-07-18,23.58020833333333,0.0,70.40625,25.12291666666667,0.0,63.458333333333336
Vallès Oriental,2010-07-19,24.2625,0.0,69.61458333333333,23.58020833333333,0.0,70.40625
Vallès Oriental,2010-07-20,25.06770833333333,0.0,60.66666666666666,24.2625,0.0,69.61458333333333
Vallès Oriental,2010-07-21,24.68645833333333,0.0,54.79166666666666,25.06770833333333,0.0,60.66666666666666
Vallès Oriental,2010-07-22,23.0125,0.0,69.17708333333333,24.68645833333333,0.0,54.79166666666666
Vallès Oriental,2010-07-23,22.104166666666668,0.4,70.79166666666667,23.0125,0.0,69.17708333333333
Vallès Oriental,2010-07-24,21.166666666666668,0.0,61.41666666666666,22.104166666666668,0.4,70.79166666666667
Vallès Oriental,2010-07-25,21.633333333333336,0.0,69.95833333333333,21.166666666666668,0.0,61.41666666666666
Vallès Oriental,2010-07-26,21.875,0.0,69.09375,21.633333333333336,0.0,69.95833333333333
Vallès Oriental,2010-07-27,23.92708333333333,0.0,58.65625,21.875,0.0,69.09375
Vallès Oriental,2010-07-28,24.511458333333334,0.0,61.85416666666666,23.92708333333333,0.0,58.65625
Vallès Oriental,2010-07-29,22.04479166666667,77.9,77.10416666666667,24.511458333333334,0.0,61.85416666666666
Vallès Oriental,2010-07-30,21.126041666666666,10.8,81.66666666666667,22.04479166666667,77.9,77.10416666666667
Vallès Oriental,2010-07-31,22.742708333333336,0.0,74.45833333333333,21.126041666666666,10.8,81.66666666666667
Vallès Oriental,2010-08-01,23.51458333333333,0.0,68.25,22.742708333333336,0.0,74.45833333333333
Vallès Oriental,2010-08-02,22.0875,28.3,75.78125,23.51458333333333,0.0,68.25
Vallès Oriental,2010-08-03,20.785416666666663,0.1,75.88541666666667,22.0875,28.3,75.78125
Vallès Oriental,2010-08-04,21.01875,0.0,74.61458333333333,20.785416666666663,0.1,75.88541666666667
Vallès Oriental,2010-08-05,20.93958333333333,19.6,74.58333333333333,21.01875,0.0,74.61458333333333
Vallès Oriental,2010-08-06,20.34270833333333,4.4,72.77083333333333,20.93958333333333,19.6,74.58333333333333
Vallès Oriental,2010-08-07,22.47395833333333,0.0,71.26041666666667,20.34270833333333,4.4,72.77083333333333
Vallès Oriental,2010-08-08,23.89270833333333,0.0,61.63541666666666,22.47395833333333,0.0,71.26041666666667
Vallès Oriental,2010-08-09,24.258333333333336,0.0,67.90625,23.89270833333333,0.0,61.63541666666666
Vallès Oriental,2010-08-10,22.490625,0.0,75.02083333333333,24.258333333333336,0.0,67.90625
Vallès Oriental,2010-08-11,23.366666666666664,0.0,67.46875,22.490625,0.0,75.02083333333333
Vallès Oriental,2010-08-12,21.34895833333333,23.5,67.08333333333333,23.366666666666664,0.0,67.46875
Vallès Oriental,2010-08-13,19.33333333333333,0.3,76.72916666666667,21.34895833333333,23.5,67.08333333333333
Vallès Oriental,2010-08-14,18.30208333333333,20.5,76.32291666666667,19.33333333333333,0.3,76.72916666666667
Vallès Oriental,2010-08-15,18.975,0.2,67.27083333333333,18.30208333333333,20.5,76.32291666666667
Vallès Oriental,2010-08-16,19.258333333333333,0.0,70.02083333333333,18.975,0.2,67.27083333333333
Vallès Oriental,2010-08-17,21.616666666666664,0.0,75.80208333333333,19.258333333333333,0.0,70.02083333333333
Vallès Oriental,2010-08-18,22.865625,0.0,72.85416666666667,21.616666666666664,0.0,75.80208333333333
Vallès Oriental,2010-08-19,21.352083333333336,59.9,80.15625,22.865625,0.0,72.85416666666667
Vallès Oriental,2010-08-20,22.490625,0.1,77.39583333333333,21.352083333333336,59.9,80.15625
Vallès Oriental,2010-08-21,25.56041666666667,0.0,61.552083333333336,22.490625,0.1,77.39583333333333
Vallès Oriental,2010-08-22,26.214583333333334,0.0,53.51041666666666,25.56041666666667,0.0,61.552083333333336
Vallès Oriental,2010-08-23,24.5375,0.0,67.08333333333333,26.214583333333334,0.0,53.51041666666666
Vallès Oriental,2010-08-24,24.11458333333333,0.0,71.59375,24.5375,0.0,67.08333333333333
Vallès Oriental,2010-08-25,24.129166666666663,0.0,67.20833333333333,24.11458333333333,0.0,71.59375
Vallès Oriental,2010-08-26,25.59895833333333,0.0,56.739583333333336,24.129166666666663,0.0,67.20833333333333
Vallès Oriental,2010-08-27,26.940625,0.0,50.79166666666666,25.59895833333333,0.0,56.739583333333336
Vallès Oriental,2010-08-28,22.376041666666666,0.0,63.5625,26.940625,0.0,50.79166666666666
Vallès Oriental,2010-08-29,21.028125,0.7,69.66666666666667,22.376041666666666,0.0,63.5625
Vallès Oriental,2010-08-30,20.310416666666665,0.2,67.85416666666667,21.028125,0.7,69.66666666666667
Vallès Oriental,2010-08-31,19.790625,0.0,68.96875,20.310416666666665,0.2,67.85416666666667
Vallès Oriental,2010-09-01,19.89270833333333,0.0,78.14583333333333,19.790625,0.0,68.96875
Vallès Oriental,2010-09-02,20.39375,0.0,75.8125,19.89270833333333,0.0,78.14583333333333
Vallès Oriental,2010-09-03,21.796875,0.0,67.54166666666667,20.39375,0.0,75.8125
Vallès Oriental,2010-09-04,22.49791666666667,0.0,71.72916666666667,21.796875,0.0,67.54166666666667
Vallès Oriental,2010-09-05,22.11875,0.0,71.57291666666667,22.49791666666667,0.0,71.72916666666667
Vallès Oriental,2010-09-06,22.589583333333334,2.1,65.52083333333333,22.11875,0.0,71.57291666666667
Vallès Oriental,2010-09-07,20.652083333333334,29.0,81.20833333333333,22.589583333333334,2.1,65.52083333333333
Vallès Oriental,2010-09-08,17.8,0.3,68.57291666666667,20.652083333333334,29.0,81.20833333333333
Vallès Oriental,2010-09-09,18.328125,0.8,72.73958333333333,17.8,0.3,68.57291666666667
Vallès Oriental,2010-09-10,18.963541666666668,0.2,76.5,18.328125,0.8,72.73958333333333
Vallès Oriental,2010-09-11,20.657291666666666,0.0,68.45833333333333,18.963541666666668,0.2,76.5
Vallès Oriental,2010-09-12,20.897916666666667,0.0,67.6875,20.657291666666666,0.0,68.45833333333333
Vallès Oriental,2010-09-13,19.826041666666665,0.0,69.83333333333333,20.897916666666667,0.0,67.6875
Vallès Oriental,2010-09-14,19.765625,0.0,76.35416666666667,19.826041666666665,0.0,69.83333333333333
Vallès Oriental,2010-09-15,21.676041666666663,0.0,64.96875,19.765625,0.0,76.35416666666667
Vallès Oriental,2010-09-16,21.632291666666664,10.6,73.92708333333333,21.676041666666663,0.0,64.96875
Vallès Oriental,2010-09-17,17.570833333333333,214.1,90.65625,21.632291666666664,10.6,73.92708333333333
Vallès Oriental,2010-09-18,15.886458333333332,3.3000000000000003,89.63541666666667,17.570833333333333,214.1,90.65625
Vallès Oriental,2010-09-19,16.811458333333334,0.1,73.01041666666667,15.886458333333332,3.3000000000000003,89.63541666666667
Vallès Oriental,2010-09-20,17.141666666666666,13.8,86.42708333333333,16.811458333333334,0.1,73.01041666666667
Vallès Oriental,2010-09-21,17.519791666666666,17.3,91.89583333333331,17.141666666666666,13.8,86.42708333333333
Vallès Oriental,2010-09-22,17.682075471698113,0.4,82.73584905660377,17.519791666666666,17.3,91.89583333333331
Vallès Oriental,2010-09-23,17.979166666666668,2.1,84.01666666666667,17.682075471698113,0.4,82.73584905660377
Vallès Oriental,2010-09-24,16.5675,5.4,83.625,17.979166666666668,2.1,84.01666666666667
Vallès Oriental,2010-09-25,14.548333333333334,0.0,70.04166666666667,16.5675,5.4,83.625
Vallès Oriental,2010-09-26,12.809166666666666,1.7,79.36666666666666,14.548333333333334,0.0,70.04166666666667
Vallès Oriental,2010-09-27,12.215833333333334,1.6,76.96666666666667,12.809166666666666,1.7,79.36666666666666
Vallès Oriental,2010-09-28,12.223333333333333,0.1,81.95833333333333,12.215833333333334,1.6,76.96666666666667
Vallès Oriental,2010-09-29,13.496666666666666,0.0,78.75,12.223333333333333,0.1,81.95833333333333
Vallès Oriental,2010-09-30,14.885833333333332,0.1,77.74166666666666,13.496666666666666,0.0,78.75
Vallès Oriental,2010-10-01,15.451666666666666,0.3,84.23333333333333,14.885833333333332,0.1,77.74166666666666
Vallès Oriental,2010-10-02,16.054166666666667,0.0,82.19166666666666,15.451666666666666,0.3,84.23333333333333
Vallès Oriental,2010-10-03,16.7925,0.5,84.125,16.054166666666667,0.0,82.19166666666666
Vallès Oriental,2010-10-04,16.81416666666667,2.3,69.275,16.7925,0.5,84.125
Vallès Oriental,2010-10-05,14.5225,8.5,75.55833333333334,16.81416666666667,2.3,69.275
Vallès Oriental,2010-10-06,15.429166666666667,0.1,70.35,14.5225,8.5,75.55833333333334
Vallès Oriental,2010-10-07,17.31833333333333,0.0,71.16666666666667,15.429166666666667,0.1,70.35
Vallès Oriental,2010-10-08,17.836666666666666,0.0,83.5,17.31833333333333,0.0,71.16666666666667
Vallès Oriental,2010-10-09,17.708333333333332,11.5,83.30833333333334,17.836666666666666,0.0,83.5
